date,Player,playerID,salary,PG,SG,SF,PF,C,GS,SecondsPlayed,Status,Two_PM,Two_PA,Three_PM,Three_PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PFouls,PlusMinus,PPM,Home,TipTime,teamid,OpponentID,Spread,ProjectedTotal,AwayScore,HomeScore,Result,season,gameID
4/24/15,J.J. Redick,redicjj01,5400,0,1,1,0,0,1,1887,Active,1,3,1,4,2,2,0,1,0,1,0,2,1,-24,0.315,0,0.9,13,27,20,180,73,100,L,201415,111520
4/24/15,Austin Rivers,riverau01,2000,1,1,0,0,0,0,1338,Active,2,7,2,4,1,2,2,2,1,0,0,0,0,-4,0.841,0,0.9,13,27,20,180,73,100,L,201415,111520
4/24/15,Terrence Ross,rosste01,3300,0,1,1,0,0,1,1782,Active,2,4,2,5,0,0,0,1,2,2,1,1,4,1,0.692,0,0.83,28,30,13.66673889,192.914829,99,106,L,201415,111521
4/24/15,Ramon Sessions,sessira01,2300,1,1,0,0,0,0,655,Active,0,2,0,1,0,0,0,1,1,0,1,2,0,5,0.341,1,0.83,30,28,9.382474613,205.3716865,99,106,W,201415,111521
4/24/15,Josh Smith,smithjo03,6600,0,0,1,1,0,0,1613,Active,5,10,2,5,2,4,1,2,4,0,0,2,4,-10,1.028,0,0.79,11,7,-0.506745935,240,130,128,W,201415,111522
4/24/15,Tiago Splitter,splitti01,3000,0,0,0,0,1,1,1034,Active,1,2,0,0,0,0,1,2,2,1,0,2,2,9,0.574,1,0.9,27,13,20,180,73,100,W,201415,111520
4/24/15,Amare Stoudemire,stoudam01,3500,0,0,0,0,1,0,854,Active,3,4,0,0,2,3,2,2,0,0,2,1,3,6,1.179,1,0.79,7,11,5.341808402,240,130,128,L,201415,111522
4/24/15,Jason Terry,terryja01,4300,1,1,0,0,0,1,1642,Active,2,5,1,2,0,0,0,0,2,0,0,0,3,16,0.389,0,0.79,11,7,5.768402157,240,130,128,W,201415,111522
4/24/15,Hedo Turkoglu,turkohe01,2000,0,0,1,0,0,0,528,Active,0,1,0,2,0,0,1,1,0,1,0,0,0,-8,0.5,0,0.9,13,27,20,180,73,100,L,201415,111520
4/24/15,Ekpe Udoh,udohek01,2000,0,0,0,0,1,0,289,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.9,13,27,17.97827914,184.402404,73,100,L,201415,111520
4/24/15,Jonas Valanciunas,valanjo01,5700,0,0,0,0,1,1,1500,Active,4,10,0,0,0,0,3,7,0,0,0,2,4,2,0.78,0,0.83,28,30,8.532454647,193.2588277,99,106,L,201415,111521
4/24/15,Greivis Vasquez,vasqugr01,4900,1,0,0,0,0,0,1028,Active,1,4,0,1,0,0,0,2,0,0,0,0,3,-8,0.265,0,0.83,28,30,8.031779266,215.668345,99,106,L,201415,111521
4/24/15,Charlie Villanueva,villach01,2000,0,0,0,1,0,0,676,Active,1,2,1,4,0,0,1,3,1,1,0,0,1,2,1.273,1,0.79,7,11,-5.929951832,240,130,128,L,201415,111522
4/24/15,John Wall,walljo01,9100,1,0,0,0,0,1,2584,Active,5,12,0,3,9,10,0,5,15,1,1,5,4,8,1.18,1,0.83,30,28,9.269878959,220.4060969,99,106,W,201415,111521
4/24/15,Lou Williams,willilo02,5800,1,1,0,0,0,0,1083,Active,3,8,0,3,1,2,0,2,0,1,0,0,1,-8,0.639,0,0.83,28,30,6.46911729,224.9640816,99,106,L,201415,111521
4/24/15,Donatas Motiejunas,motiedo01,4900,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,4.863086031,240,130,128,W,201415,111522
4/24/15,Joey Dorsey,dorsejo01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,-2.781140522,240,130,128,W,201415,111522
4/24/15,DeJuan Blair,blairde01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,-0.362026105,215.8118208,99,106,W,201415,111521
4/24/15,Lucas Nogueira,noguelu01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,7.256197612,202.217347,99,106,L,201415,111521
4/24/15,K.J. McDaniels,mcdankj01,3000,0,1,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,-11.37708423,240,130,128,W,201415,111522
4/24/15,Kostas Papanikolaou,papanko01,2000,0,0,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,-3.119013833,240,130,128,W,201415,111522
4/24/15,Patrick Beverley,beverpa01,4300,1,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,4.661397845,240,130,128,W,201415,111522
4/24/15,Chuck Hayes,hayesch01,3000,0,0,0,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,5.61434337,192.5903626,99,106,L,201415,111521
4/24/15,Kyle Anderson,anderky01,3000,1,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,27,13,20,182.9947421,73,100,W,201415,111520
4/24/15,James Johnson,johnsja01,2000,0,0,1,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,5.548430574,196.7914626,99,106,L,201415,111521
4/24/15,Rajon Rondo,rondora01,5800,1,0,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,7,11,-7.060499693,238.1758974,130,128,L,201415,111522
4/24/15,Chandler Parsons,parsoch01,6500,0,0,1,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,7,11,1.449007994,240,130,128,L,201415,111522
4/24/15,Bruno Caboclo,cabocbr01,3000,0,0,1,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,11.44109712,207.9453789,99,106,L,201415,111521
4/24/15,Kris Humphries,humphkr01,2000,0,0,0,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,5.349623926,220.8175836,99,106,W,201415,111521
4/24/15,Jordan Hamilton,hamiljo02,3500,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13,27,20,180,73,100,L,201415,111520
4/24/15,Greg Stiemsma,stiemgr01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,1.652684963,199.7448113,99,106,L,201415,111521
4/24/15,Bernard James,jamesbe01,3200,0,0,0,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,7,11,-5.819579739,240,130,128,L,201415,111522
4/24/15,C.J. Wilcox,wilcocj01,3000,0,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13,27,20,180,73,100,L,201415,111520
4/24/15,Kevin Seraphin,serapke01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,15.92259713,191.237202,99,106,W,201415,111521
4/24/15,Dwight Powell,poweldw01,2000,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,7,11,-6.462798814,239.050582,130,128,L,201415,111522
4/24/15,Garrett Temple,templga01,2000,0,1,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,2.18037092,213.3848984,99,106,W,201415,111521
4/24/15,Will Bynum,bynumwi01,2000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,4.59974124,222.8006441,99,106,W,201415,111521
4/24/15,Reggie Williams,willire02,3000,0,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,27,13,20,180,73,100,W,201415,111520
4/24/15,Nick Johnson,johnsni01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,11,7,-5.346623745,240,130,128,W,201415,111522
4/24/15,Rasual Butler,butlera01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,30,28,7.248932967,186.6799087,99,106,W,201415,111521
4/24/15,Landry Fields,fieldla01,3000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,28,30,12.88552669,186.1569355,99,106,L,201415,111521
4/24/15,Greg Smith,smithgr02,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,7,11,3.381142792,240,130,128,L,201415,111522
4/25/15,Cameron Bairstow,bairsca01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,5,17,0.462103506,180,90,92,L,201415,111523
4/25/15,James Michael McAdoo,mcadoja01,2000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,10,19,-11.13399489,217.6572482,109,98,W,201415,111526
4/25/15,Jeff Withey,witheje01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,19,10,-7.935554168,222.3427345,109,98,L,201415,111526
4/25/15,Markel Brown,brownma02,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,12.52350388,180,83,91,W,201415,111525
4/25/15,Mike Muscala,muscami01,2000,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,3,9.114732502,180,83,91,L,201415,111525
4/25/15,Dorell Wright,wrighdo01,2000,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-15.46843221,217.955333,115,109,L,201415,111524
4/25/15,Beno Udrih,udrihbe01,3000,1,0,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,1.158032629,210.6939236,115,109,W,201415,111524
4/25/15,Tim Frazier,fraziti01,2000,1,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-6.747275353,231.4573929,115,109,L,201415,111524
4/25/15,Damien Inglis,inglida01,3000,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,11.30759997,180,90,92,W,201415,111523
4/25/15,Earl Clark,clarkea01,2000,0,0,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,2.986715048,193.5015447,83,91,W,201415,111525
4/25/15,E'Twaun Moore,mooreet01,2000,0,1,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,5,17,2.301105844,184.6208223,90,92,L,201415,111523
4/25/15,Alonzo Gee,geeal01,3000,0,0,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-5.255845453,232.0329028,115,109,L,201415,111524
4/25/15,Wesley Matthews,matthwe02,4800,0,1,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-14.21429242,230.8214665,115,109,L,201415,111524
4/25/15,Austin Daye,dayeau01,3000,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,3,12.83799167,192.9666529,83,91,L,201415,111525
4/25/15,Brandon Rush,rushbr01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,10,19,-17.80305188,216.1737985,109,98,W,201415,111526
4/25/15,Russ Smith,smithru01,2000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,3.839419083,213.6051406,115,109,W,201415,111524
4/25/15,Thabo Sefolosha,sefolth01,3000,0,0,1,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,3,17.34000117,180,83,91,L,201415,111525
4/25/15,Elton Brand,brandel01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,3,-0.414805255,180,83,91,L,201415,111525
4/25/15,Nazr Mohammed,mohamna01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,5,17,5.48285312,181.4400951,90,92,L,201415,111523
4/25/15,Toney Douglas,douglto01,3200,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,19,10,-3.1273736,211.7709546,109,98,L,201415,111526
4/25/15,Jabari Parker,parkeja01,4600,0,0,1,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,11.58849032,198.4027135,90,92,W,201415,111523
4/25/15,Sergey Karasev,karasse01,3000,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,12.52235832,180,83,91,W,201415,111525
4/25/15,John Jenkins,jenkijo01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,3,12.06231433,180,83,91,L,201415,111525
4/25/15,Allen Crabbe,crabbal01,3000,0,1,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-6.224824298,217.7941605,115,109,L,201415,111524
4/25/15,Jordan Adams,adamsjo01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,2.155957065,222.9182178,115,109,W,201415,111524
4/25/15,Ognjen Kuzmic,kuzmiog01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,10,19,-17.40539525,220.8279778,109,98,W,201415,111526
4/25/15,David Lee,leeda02,3300,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,10,19,-15.39210023,195.4776517,109,98,W,201415,111526
4/25/15,Luke Babbitt,babbilu01,3000,0,0,1,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,19,10,-11.60479767,189.4284258,109,98,L,201415,111526
4/25/15,Jarnell Stokes,stokeja01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,-9.956975802,215.7546889,115,109,W,201415,111524
4/25/15,Jimmer Fredette,fredeji01,3000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,19,10,-19.84149798,217.0018778,109,98,L,201415,111526
4/25/15,Jorge Gutierrez,gutiejo01,2000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,-4.642506176,180,90,92,W,201415,111523
4/25/15,Joel Freeland,freeljo01,3000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,25,15,-5.106980453,206.4461769,115,109,L,201415,111524
4/25/15,Johnny O'Bryant III,obryajo01,2000,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,6.017112273,195.9156722,90,92,W,201415,111523
4/25/15,Darius Morris,morrida01,2000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,17.12757508,180,83,91,W,201415,111525
4/25/15,Shelvin Mack,macksh01,2000,1,0,0,0,0,0,18,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.63,1,3,-0.992028786,180,83,91,L,201415,111525
4/25/15,Miles Plumlee,plumlmi01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,-1.338023614,191.7431632,90,92,W,201415,111523
4/25/15,Justin Holiday,holidju01,2000,0,1,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,10,19,-6.472763092,190.5558315,109,98,W,201415,111526
4/25/15,Arron Afflalo,afflaar01,3400,0,1,1,0,0,1,1614,Active,1,3,1,2,0,1,0,6,1,0,0,2,6,-11,0.5,1,0.94,25,15,-11.14487346,209.3291895,115,109,L,201415,111524
4/25/15,Alexis Ajinca,ajincal01,3500,0,0,0,0,1,0,140,Active,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,1,1,0.83,19,10,-1.572173484,207.2849882,109,98,L,201415,111526
4/25/15,LaMarcus Aldridge,aldrila01,9500,0,0,0,1,1,1,2683,Active,6,17,0,1,9,10,1,6,5,0,2,1,3,-10,0.906,1,0.94,25,15,0.195841808,226.6349444,115,109,L,201415,111524
4/25/15,Jon Leuer,leuerjo01,2000,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,-14.08165602,204.8919569,115,109,W,201415,111524
4/25/15,JaMychal Green,greenja01,2000,0,0,1,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,15,25,-13.23800845,219.7479122,115,109,W,201415,111524
4/25/15,Jerome Jordan,jordaje01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,3.522775896,180,83,91,W,201415,111525
4/25/15,Doug McDermott,mcderdo01,2000,0,0,1,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,5,17,-5.978956756,197.1214696,90,92,L,201415,111523
4/25/15,Tyler Ennis,ennisty01,2000,1,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,17,5,0.175676854,180,90,92,W,201415,111523
4/25/15,Cory Jefferson,jeffeco01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,3,1,13.17354892,191.5511399,83,91,W,201415,111525
4/25/15,Tony Allen,allento01,4200,0,1,1,0,0,1,1441,Active,3,4,0,0,2,2,1,4,0,1,0,1,4,6,0.656,0,0.94,15,25,-7.163453112,229.5407679,115,109,W,201415,111524
4/25/15,Alan Anderson,anderal01,2800,0,1,0,0,0,0,1199,Active,3,3,0,1,2,2,0,1,1,0,0,2,1,-5,0.487,1,0.63,3,1,14.00670136,187.2367074,83,91,W,201415,111525
4/25/15,Ryan Anderson,anderry01,5000,0,0,0,1,1,0,2070,Active,2,6,2,5,0,0,2,4,4,0,2,1,3,-6,0.8,1,0.83,19,10,-8.719513567,190.439473,109,98,L,201415,111526
4/25/15,Giannis Antetokounmpo,antetgi01,6300,0,0,1,1,0,1,1564,Active,3,7,0,0,4,6,1,7,2,1,0,1,3,-11,0.942,1,0.73,17,5,7.498383588,180.8248266,90,92,W,201415,111523
4/25/15,Pero Antic,anticpe01,2100,0,0,0,0,1,0,1159,Active,1,3,1,4,2,2,1,3,0,1,0,0,2,0,0.763,0,0.63,1,3,3.187376812,180,83,91,L,201415,111525
4/25/15,Omer Asik,asikom01,4800,0,0,0,0,1,1,810,Active,1,4,0,0,1,1,1,0,2,1,0,0,1,-5,0.661,1,0.83,19,10,-16.85035358,222.0335566,109,98,L,201415,111526
4/25/15,Leandro Barbosa,barbole01,2400,1,1,0,0,0,0,645,Active,3,5,0,0,0,0,0,0,1,0,0,1,1,5,0.636,0,0.83,10,19,-16.35126786,225.0434139,109,98,W,201415,111526
4/25/15,Harrison Barnes,barneha02,4700,0,0,1,1,0,1,2125,Active,3,7,0,0,0,2,2,6,3,1,1,0,0,5,0.7,0,0.83,10,19,-11.44219976,204.5851905,109,98,W,201415,111526
4/25/15,Nicolas Batum,batumni01,6600,0,1,1,0,0,1,2540,Active,3,6,6,12,3,3,1,5,4,0,0,0,3,-1,1.036,1,0.94,25,15,-4.621244342,206.2299778,115,109,L,201415,111524
4/25/15,Jerryd Bayless,bayleje01,3500,1,1,0,0,0,0,1512,Active,3,9,0,1,4,5,2,1,5,0,0,0,2,6,0.85,1,0.73,17,5,-7.316222692,199.4179601,90,92,W,201415,111523
4/25/15,Kent Bazemore,bazemke01,2000,0,1,1,0,0,0,1147,Active,2,2,0,3,2,2,0,5,1,0,0,2,1,-6,0.671,0,0.63,1,3,0.236245794,180,83,91,L,201415,111525
4/25/15,Steve Blake,blakest01,2000,1,0,0,0,0,0,527,Active,0,0,0,1,2,2,0,0,2,0,1,0,1,-5,0.778,1,0.94,25,15,-4.527815845,211.2770103,115,109,L,201415,111524
4/25/15,Bojan Bogdanovic,bogdabo02,4800,0,1,1,0,0,1,2036,Active,4,6,3,7,2,2,1,2,1,3,0,0,3,6,0.934,1,0.63,3,1,4.014894537,193.8137793,83,91,W,201415,111525
4/25/15,Andrew Bogut,bogutan01,6500,0,0,0,0,1,1,1334,Active,1,1,0,0,0,0,0,3,1,0,3,1,5,-1,0.58,0,0.83,10,19,-3.96960204,202.9792108,109,98,W,201415,111526
4/25/15,Aaron Brooks,brookaa01,2200,1,1,0,0,0,0,516,Active,0,2,0,0,0,1,0,0,0,1,1,1,3,-16,0.389,0,0.73,5,17,3.40660438,180,90,92,L,201415,111523
4/25/15,Jimmy Butler,butleji01,8300,0,1,1,0,0,1,2434,Active,7,10,5,7,4,4,0,7,2,3,1,4,2,14,1.299,0,0.73,5,17,8.339112949,190.4629611,90,92,L,201415,111523
4/25/15,Nick Calathes,calatni01,2600,1,0,0,0,0,0,1592,Active,2,5,2,4,3,6,0,4,3,0,1,0,3,-1,0.944,0,0.94,15,25,-0.453252436,227.8794824,115,109,W,201415,111524
4/25/15,DeMarre Carroll,carrode01,6200,0,0,1,1,0,1,1989,Active,6,7,3,5,1,2,2,4,0,1,0,4,5,9,0.939,0,0.63,1,3,5.100100341,182.5204747,83,91,L,201415,111525
4/25/15,Michael Carter-Williams,cartemi01,6100,1,0,0,0,0,1,1529,Active,4,11,0,0,0,0,0,2,5,1,0,2,1,-11,0.76,1,0.73,17,5,3.25037443,180,90,92,W,201415,111523
4/25/15,Vince Carter,cartevi01,2400,0,0,1,1,0,0,1027,Active,2,2,0,0,1,1,1,2,0,0,1,0,1,4,0.632,0,0.94,15,25,-0.063498216,216.9198087,115,109,W,201415,111524
4/25/15,Norris Cole,coleno01,3600,1,0,0,0,0,0,1102,Active,0,1,0,4,0,0,0,0,0,0,0,4,3,-9,-0.111,1,0.83,19,10,-6.54239821,192.8563362,109,98,L,201415,111526
4/25/15,Mike Conley,conlemi01,5300,1,0,0,0,0,1,1560,Active,5,11,1,3,1,1,0,3,4,1,0,0,1,14,1.01,0,0.94,15,25,-14.78122843,227.8958031,115,109,W,201415,111524
4/25/15,Dante Cunningham,cunnida01,3000,0,0,1,1,0,0,1535,Active,4,4,0,0,2,2,2,6,2,0,1,0,3,5,0.962,1,0.83,19,10,-1.151021581,190.9307395,109,98,L,201415,111526
4/25/15,Stephen Curry,curryst01,10800,1,1,0,0,0,1,2294,Active,5,12,6,8,11,12,3,5,9,1,0,5,4,14,1.711,0,0.83,10,19,-12.69608986,198.8935693,109,98,W,201415,111526
4/25/15,Anthony Davis,davisan02,10400,0,0,0,1,1,1,2421,Active,14,19,0,1,8,9,2,9,1,0,3,1,1,-16,1.456,1,0.83,19,10,-17.49983626,226.380132,109,98,L,201415,111526
4/25/15,Jared Dudley,dudleja01,4000,0,0,1,1,0,0,1732,Active,2,5,3,4,0,0,1,1,5,2,1,2,3,12,1.017,1,0.73,17,5,0.944555316,196.9084563,90,92,W,201415,111523
4/25/15,Mike Dunleavy,dunlemi02,4900,0,1,0,0,0,1,2068,Active,2,2,2,3,0,0,1,4,3,1,1,2,3,15,0.728,0,0.73,5,17,4.223246158,185.8249372,90,92,L,201415,111523
4/25/15,Tyreke Evans,evansty01,7100,0,1,1,0,0,1,1991,Active,2,8,0,2,0,0,2,3,5,2,0,2,4,-2,0.629,1,0.83,19,10,-20,205.0265107,109,98,L,201415,111526
4/25/15,Festus Ezeli,ezelife01,2100,0,0,0,0,1,0,569,Active,0,2,0,0,1,4,1,2,0,0,0,1,1,10,0.472,0,0.83,10,19,-16.93330065,188.4207504,109,98,W,201415,111526
4/25/15,Marc Gasol,gasolma01,8400,0,0,0,0,1,1,2312,Active,6,17,0,0,13,14,1,6,4,0,3,0,2,5,1.173,0,0.94,15,25,-2.028551332,240,115,109,W,201415,111524
4/25/15,Pau Gasol,gasolpa01,8700,0,0,0,0,1,1,2020,Active,5,10,0,0,6,7,2,8,4,1,2,5,4,18,1.162,0,0.73,5,17,6.717161334,180,90,92,L,201415,111523
4/25/15,Taj Gibson,gibsota01,4100,0,0,0,1,1,0,1483,Active,3,7,0,0,2,4,1,3,2,1,1,1,0,-16,0.78,0,0.73,5,17,6.298529335,184.3655608,90,92,L,201415,111523
4/25/15,Eric Gordon,gordoer01,5200,0,1,1,0,0,1,2079,Active,9,12,3,9,2,2,1,2,5,0,0,1,2,-7,1.179,1,0.83,19,10,-11.18288316,194.5084046,109,98,L,201415,111526
4/25/15,Draymond Green,greendr01,8400,0,0,0,1,1,1,2509,Active,6,8,3,6,1,2,3,7,8,1,1,2,4,18,1.25,0,0.83,10,19,-15.43780128,200.4615983,109,98,W,201415,111526
4/25/15,Jeff Green,greenje02,4900,0,0,1,1,0,0,1572,Active,2,9,0,0,5,5,1,5,1,0,0,2,2,-3,0.654,0,0.94,15,25,1.500971977,240,115,109,W,201415,111524
4/25/15,John Henson,hensojo01,5000,0,0,0,0,1,0,1534,Active,3,7,0,0,0,2,3,2,2,1,4,2,3,-7,0.933,1,0.73,17,5,4.107854257,180,90,92,W,201415,111523
4/25/15,Kirk Hinrich,hinriki01,2000,1,0,0,0,0,0,38,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.73,5,17,0.178460038,199.0155956,90,92,L,201415,111523
4/25/15,Jrue Holiday,holidjr01,5100,1,1,0,0,0,0,993,Active,2,4,0,1,0,0,0,0,4,1,0,2,0,-8,0.647,1,0.83,19,10,-11.20065494,218.6181541,109,98,L,201415,111526
4/25/15,Al Horford,horfoal01,7500,0,0,0,1,1,1,1836,Active,3,11,0,1,1,2,2,6,5,1,2,2,3,-14,0.952,0,0.63,1,3,14.22524406,180,83,91,L,201415,111525
4/25/15,Andre Iguodala,iguodan01,4100,0,1,1,0,0,0,1464,Active,3,5,0,3,2,2,1,1,2,1,0,0,2,0,0.646,0,0.83,10,19,-17.11218822,203.4692829,109,98,W,201415,111526
4/25/15,Ersan Ilyasova,ilyaser01,4300,0,0,0,1,1,1,991,Active,2,6,1,5,2,2,1,1,0,2,0,1,2,-3,0.912,1,0.73,17,5,8.410931701,180,90,92,W,201415,111523
4/25/15,Jarrett Jack,jackja01,5100,1,0,0,0,0,0,1617,Active,0,2,1,1,2,2,0,5,8,0,0,2,2,17,0.843,1,0.63,3,1,12.27631686,186.5157981,83,91,W,201415,111525
4/25/15,Joe Johnson,johnsjo02,7200,0,1,1,0,0,1,2541,Active,3,10,2,7,4,5,2,8,5,2,0,2,4,-1,0.988,1,0.63,3,1,2.009582999,180,83,91,W,201415,111525
